Smiles,ATSC7c,SdssC,ATSC6p,XLogP,VCH-6,GATS4c,CrippenLogP,ATSC8s,VCH-7,GATS6i,SpMax4_Bhv,GATS7i,ALogp2,ATSC5v,GATS4e,GGI5,ALogP,VE1_Dzp,minaaN,SpMin4_Bhm,minHBint6,ATSC3e,ATSC8i,ATSC6e,gmin,hmin,VR1_Dt,ATSC6v,ATSC1i,AATSC2m,VC-5,ATSC2i,ATSC3v,maxHBa,ETA_BetaP,maxHother,AATSC8s,GATS7c,BCUTp-1h,BCUTw-1h,GGI6,ATSC8v,MLFER_A,ATSC5e,ATSC7v,ATSC6c,GGI7,VR1_D,AATSC3i,GATS8c,Actual,Predicted,Set
C=CCN1C2=C(C(N3C1=NC=N3)C4=CC=C(C=C4)Br)C(OC5=CC=CC=C52)C6=CC=C(C=C6)Br,-0.186779338,10.46206244,-3.554160858,3.987,0.138952607,1.323594878,7.35706,-8.910233215,0.287277868,1.056034476,3.564701323,1.022524308,10.37935089,-320.7627011,1.471348488,2.149444444,3.2217,0.075163774,0.0,1.729987421,0.0,-0.241192594,-12.40043247,-0.701832527,-0.221939655,-0.469798143,1594.817789,-770.8799754,-8.205583229,0.808850769,0.190140736,16.04614791,-489.7732125,6.779613807,1.20588,0.720032747,-0.048163423,1.044997074,13.72417063,78.91943416,1.381315193,-233.5334176,0.003,-0.596334731,-987.6418351,0.073595378,0.704046202,1079.891065,-0.262457018,0.710888366,5.619788758,5.688272668000254,Train
C1=CC=C2C(=C1)C3=C(C(N4C(=NC=N4)N3CC(=O)N)C5=CC=C(C=C5)Br)C(O2)C6=CC=C(C=C6)Br,-0.110866193,8.836907968,-4.32840724,2.026,0.138952607,1.169105645,5.10748,-2.696326121,0.287277868,1.089696768,3.562918537,1.019780009,2.775556,-286.9886839,1.180754833,2.295,1.666,0.175648691,0.0,1.661198065,0.0,-0.644203901,-26.73923106,-0.407053185,-0.43264909,-0.461985643,1624.734081,-657.8155475,-1.581706996,0.976222316,0.190140736,18.84669011,-751.7506464,12.24592462,1.21429,0.745542951,-0.014574736,1.035549733,13.71273316,78.91943419,1.580544218,-156.8397557,0.3,0.471317086,-1040.063238,-0.126498284,0.879393424,2918.583148,-0.135203473,0.779058011,6.26760624,6.253417578802765,Train
C1CC1CN2[C@@H]([C@H](C[C@H](C2=O)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(S4)Cl,-0.045726233,5.208475996,-1.912764763,2.375,0.33120806,1.233699785,4.7842,-14.48599197,0.388727514,1.029678035,3.555032816,1.073115786,4.36350321,-522.9948531,1.028633939,1.416666667,2.0889,0.405168242,0.0,1.536582608,0.0,-0.954694628,-27.64082084,-0.805670977,-1.174666475,-0.179921825,2909.511241,-461.5409621,0.187222636,7.587904045,0.192561853,-8.554205016,-316.8667035,13.3770538,1.0,0.402636834,-0.103471371,0.895489912,13.83777428,34.97015761,1.060544218,-135.1430253,0.591,1.752019067,-681.108716,-0.131117634,0.710990646,7657.327841,-0.166554568,1.037064824,6.657577319,6.421000687380162,Train
C1CC1CN2[C@@H]([C@H](C[C@@H](C2=O)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(S4)Cl,-0.045726233,5.208475996,-1.912764763,2.375,0.33120806,1.233699785,4.7842,-14.48599197,0.388727514,1.029678035,3.555032816,1.073115786,4.36350321,-522.9948531,1.028633939,1.416666667,2.0889,0.405168242,0.0,1.536582608,0.0,-0.954694628,-27.64082084,-0.805670977,-1.174666475,-0.179921825,2909.511241,-461.5409621,0.187222636,7.587904045,0.192561853,-8.554205016,-316.8667035,13.3770538,1.0,0.402636834,-0.103471371,0.895489912,13.83777428,34.97015761,1.060544218,-135.1430253,0.591,1.752019067,-681.108716,-0.131117634,0.710990646,7657.327841,-0.166554568,1.037064824,6.366531544,6.421000687380162,Train
CCCN1[C@@H]([C@H](C[C@H](C1=O)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,-0.089165041,4.177993431,-4.269908132,2.435,0.085984587,1.186835218,5.2104,-2.845108317,0.180953873,1.053781278,3.314019686,1.038861053,2.72019049,-492.1279057,1.026221686,1.347222222,1.6493,0.277464796,0.0,1.731859997,0.0,-1.095598667,-15.89502584,-0.118559556,-0.897091567,-0.126865237,448.2633598,-781.3054856,-2.773036072,2.103999234,0.164702425,-5.78592616,-211.6731378,13.2241573,1.03571,0.414493063,-0.018121709,0.892000932,12.80640361,34.97015704,1.075102041,-15.8385885,0.591,1.528384444,-74.79099939,-0.050135359,0.78125,1107.468687,-0.06139887,1.000299973,6.387216143,5.991536582319473,Train
CCCN1C(=O)C(=C(C1(C2=CC=C(C=C2)Cl)OCC3(CC3)CO)C)C,-0.101278114,4.168752664,-2.143567633,1.672,0.176325303,1.692041636,3.45559,13.36146128,0.318951948,1.018282514,3.269724321,1.287419511,1.590121,-829.0787075,1.796307343,1.413055556,1.261,0.528213597,0.0,1.642865399,0.826357133,0.078098007,2.473893151,0.426270835,-0.833375343,-0.532856513,220.4408088,-792.7202725,-6.494551768,5.564563581,0.280645202,8.830796906,-381.2308133,12.91794411,0.92,0.435809044,0.072224115,0.6201295,13.47884933,34.96885376,1.03446712,319.7796522,0.348,-1.54545859,-2355.988522,0.134033478,0.560019841,277.3830035,-0.383613332,0.743963073,5.050609993,4.81720811058561,Train
CCOC(=O)[C@H](C)N1[C@@H]([C@H](CCC1=O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,-0.060231676,4.757637803,-3.454991726,2.896,0.092823355,1.413571273,5.0512,-18.92403218,0.169067983,1.03843429,3.342032441,0.952799168,6.80114241,-437.1216251,1.211613522,1.430555556,2.6079,0.663880475,0.0,1.673113484,0.0,-0.689802667,-8.766664159,-0.325926222,-0.598661502,-0.072629126,418.5645285,-480.709893,-8.28579273,3.577227077,0.192298746,-7.0410412,213.4961262,12.9732309,1.04464,0.423372465,-0.139147295,1.051869238,12.91999304,34.97015704,1.013061224,17.81530972,0.003,0.229044,437.7117967,0.170917488,0.737847222,1024.931917,0.145072844,1.076815276,5.769551079,5.663326071078174,Train
C1CC1CN2[C@@H]([C@H](C[C@@H](C2=O)CC#N)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,-0.124440149,5.579096336,-3.146931875,2.503,0.184332761,1.447762958,5.64938,0.150417193,0.309073745,1.009479425,3.565731009,1.040235319,5.59606336,-402.1384152,1.288587471,1.298333333,2.3656,0.316759088,0.0,1.578469832,0.0,-0.436074117,-15.47477136,-0.026427677,-0.176753102,-0.16894857,475.5134401,-666.6279432,-3.471113028,-0.809568655,0.164702425,-14.35466818,-325.1303294,13.3641573,1.09821,0.402967215,0.00099,0.904448291,12.90166775,34.97015701,0.96739229,105.1216734,0.003,0.206522333,-258.5395664,0.070120059,0.625956633,334.9414329,-0.134590195,0.778579157,5.630784143,5.468728576377441,Train
C1CCC(CC1)NC(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)N,-0.282010124,9.445585279,-3.534468879,4.215,0.316631634,1.004747316,7.59948,-10.15683648,0.388654056,1.268764471,3.558318911,1.133476887,0.95140516,595.6947038,0.902987027,1.326944444,0.9754,0.577212824,0.0,1.567480599,0.0,-0.334710889,-5.465085464,-1.187810556,-1.654040851,-0.011120528,375.9038992,-1115.84996,12.49065128,4.476817444,0.18271458,-8.511395046,392.3206635,13.37116624,1.06897,0.433593899,-0.074137493,1.582338371,13.72681542,34.96985565,0.790204082,-181.6309445,0.618,-0.928824556,-840.6058156,0.045463446,0.748334751,1318.988894,0.013405479,0.811403051,5.13667714,5.150897537296432,Train
C1CN(C(=O)CC1=O)C(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)N,-0.396892252,7.172216641,-7.474305021,1.485,0.254098032,0.853771852,5.86868,4.081657408,0.387641807,1.332304637,3.532838729,1.08614598,4.66430409,99.86701041,0.952037525,1.636111111,2.1597,0.495897322,0.0,1.521344492,5.107658418,-1.977925789,-1.924441042,0.072893946,-1.853787507,-0.006443657,314.6760918,-1551.012551,5.178867043,5.158229324,0.220326911,2.829218083,-172.5681151,13.47998616,1.175,0.467891739,0.032916592,1.231065895,13.78398066,34.96985578,0.966575964,691.0809418,0.25,-1.578670195,-364.7420766,0.153543206,0.855052438,757.0566096,0.010244435,0.640010343,5.034798299,5.255263763321704,Train
C1CCN(C(=O)C1)C(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)N,-0.307190866,8.339861049,-7.091975289,2.735,0.270471261,1.031315516,6.68968,-5.041823921,0.386375334,1.328960792,3.516185971,1.099527037,3.28588129,78.48467619,1.143309011,1.525,1.8127,0.47228991,0.0,1.533181269,4.948309839,-0.812154364,-5.610427685,-0.843769038,-1.772765416,-0.013388102,395.0154919,-1539.169563,5.052681767,5.450469861,0.220326911,2.870316689,332.3518513,13.48461579,1.13793,0.454805319,-0.039389249,1.359247604,13.78146485,34.96985567,0.888208617,145.7142537,0.25,-1.464604768,-626.8049283,0.105728191,0.753507653,368.0071185,0.037502181,0.737715039,5.306273051,5.279361906621952,Train
C1CN(CCN1)C(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)N,-0.173818503,9.540051774,-8.927873176,1.933,0.270471261,0.917033283,5.58238,-7.438345329,0.36355356,1.358897805,3.451726754,1.110201691,4.37562724,267.2124881,1.064811595,1.438333333,2.0918,0.55322678,0.0,1.514065515,0.0,-0.53771484,-13.19467053,-1.318625914,-1.654131157,-0.015124213,350.4125063,-1864.717566,4.135301162,3.856732049,0.204189481,16.66141425,318.1320979,13.46725468,1.11607,0.440251118,-0.057218041,1.203660025,13.76878472,34.96985557,0.751020408,116.9293377,0.261,-0.521838757,-680.8243873,-0.094114957,0.628507653,424.584283,0.207187922,0.72563247,5.567030709,5.491249666506909,Train
C1CCN(CC1)C(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)N,-0.263447229,9.707450464,-8.422038031,3.393,0.293626503,1.028466567,7.16308,-8.929570674,0.375131182,1.349355166,3.503260709,1.101982891,2.640625,265.3548129,1.112465699,1.438333333,1.625,0.508669051,0.0,1.533417091,0.0,-0.316321227,-9.345200666,-1.365483121,-1.638506157,-0.044252733,350.4125063,-1832.669118,4.935151394,4.97850212,0.204189481,6.468433547,349.3425473,13.49503245,1.09821,0.434078278,-0.066638587,1.433665013,13.77140198,34.96985556,0.751020408,-110.3652242,0.25,-0.86637907,-675.8128888,-0.031566073,0.628507653,424.584283,0.027324859,0.682303002,5.335358024,5.327758664115888,Train
C1CCN(C1)C(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)N,-0.285401554,9.679550682,-9.197121432,3.035,0.270471261,0.987384394,6.77298,-6.400559629,0.386375334,1.376830272,3.489589198,1.077249617,3.659569,-343.2530841,1.146001686,1.32,1.913,0.471425775,0.0,1.650826101,0.0,-0.422639547,-4.43666507,-1.122430321,-1.625195972,-0.013002733,346.3005445,-1876.768907,5.05049459,4.965455348,0.204189481,7.958264416,155.2327099,13.34225468,1.12037,0.437164698,-0.052897187,1.408990496,13.74872945,34.96985548,0.719909297,386.2541947,0.25,-1.115125307,-579.8017663,-0.017533312,0.59119898,634.2856585,0.024744734,0.588576585,5.206209615,5.2588115928829735,Train
C1COCCN1C(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)N,-0.165830157,9.372653083,-9.349041591,2.129,0.260213108,0.853889041,6.00938,-6.004698671,0.358424484,1.388189888,3.42747324,1.102379646,5.56063561,279.6922096,0.930847959,1.438333333,2.3581,0.600509119,0.0,1.502280844,0.0,-0.83126495,-7.139090805,-1.244577684,-1.669756157,-0.001235324,350.4125063,-1875.098896,2.060517197,3.34632351,0.204189481,15.66401689,126.9098574,13.4394769,1.11607,0.446423957,-0.047656339,1.160730165,13.75910476,34.96985558,0.751020408,389.2782478,0.25,-0.159612666,-571.3424478,-0.105108148,0.628507653,424.584283,0.132851253,0.697005308,5.728158393,5.53132161492834,Train
CC1=NN=C(O1)C2=C(N(C(=N2)C3CCCCC3)C4=C(C(=CC=C4)Cl)F)C5=CC(=C(C=C5)F)Cl,-0.029816641,4.929392429,-3.387782117,6.581,0.232726974,1.130328942,8.92549,-10.97248701,0.265837375,1.057279661,3.542655539,1.106699502,2.05406224,623.4740788,0.907257676,1.691666667,1.4332,0.086926747,0.0,1.559296661,0.0,1.809374018,-25.99291913,-1.249089193,-0.222349187,-0.13954558,583.2026373,-873.4408739,-8.172930062,5.807125553,0.193596748,-36.69512053,772.1318841,15.57846103,1.11364,0.620398471,-0.058676401,1.101075207,12.89678049,34.97015753,1.258185941,-1842.983599,0.003,-0.654973724,-1507.244332,-0.067024522,0.964498299,311.94289,-0.050875579,0.850372882,7.602059991,7.6251067318146495,Train
C1CCC(CC1)C2=NC(=C(N2C3=C(C(=CC=C3)Cl)F)C4=CC(=C(C=C4)F)Cl)C(=O)N,0.034852187,2.318770773,-5.668890571,4.362,0.202108352,1.016891752,7.08128,-4.545086032,0.247590417,1.070633341,3.479415988,1.114018328,0.47155689,418.3679767,0.889009889,1.747222222,0.6867,0.067287911,0.0,1.504799973,0.0,2.319074496,-16.30983723,-0.818618556,-0.660822074,-0.098712246,1262.1815,-1345.703944,-2.318684424,4.120730535,0.196566698,-30.99316332,605.2991019,15.30823084,1.09167,0.61567239,-0.027380036,1.101793245,12.76126163,34.96985524,1.25478458,-989.6620405,0.455,-0.864065204,-1604.490076,-0.094753362,0.832482993,329.2744666,-0.108587418,0.856782646,7.744727495,7.901029081869754,Train
C1CCC(CC1)C2=NC(=C(N2C3=C(C(=CC=C3)Cl)F)C4=CC(=C(C=C4)F)Cl)C5=NNN=N5,-0.076036208,4.587428443,-4.582759827,5.865,0.213288692,1.063643304,6.68058,-9.248562719,0.257040945,1.123036146,3.515606262,1.173573444,0.56911936,582.8645063,0.890515549,1.667222222,0.7544,0.068285578,0.0,1.471026593,0.0,2.46035857,-17.2219593,-0.723769997,-0.221050712,-0.124337246,655.8175297,-1070.829419,8.831334078,3.048608248,0.194570881,-19.46166285,678.1736037,15.51598547,1.11719,0.6222891,-0.05284893,0.958228789,12.90198361,34.96985542,1.091519274,-1282.090442,0.391,-0.51667143,-1618.286098,-0.032114189,0.820365646,333.0216889,-0.126495207,0.76616687,8.522878745,8.363172565939337,Train
COC(=O)C(C1=CC=C(C=C1)Cl)N2C(C(=S)NC3=CC(=C(C=C3C2=O)F)F)C4=CC=C(C=C4)Cl,-0.338518115,1.359510764,-7.082470024,1.951,0.076388889,1.35148249,6.04019,26.57742112,0.131650947,0.915007197,3.412181992,0.908520564,9.36421201,618.6716335,0.9787624,2.295277778,3.0601,0.028015204,0.0,1.548207355,1.747526539,0.110300252,-56.39068244,0.61632694,-1.122746694,-0.085099039,524.49955,-812.6185819,-7.49655219,2.028645208,0.191716473,-21.47152079,-860.0488632,14.24270869,1.16912,0.759104846,0.176009411,1.016943166,14.06821339,34.97015821,1.675510204,-1127.214949,0.113,0.276209693,-370.8466653,0.416458164,0.934098639,425.4942139,-0.066716959,0.835117918,5.241845378,5.492852048028858,Train
CN1[C@@H]([C@@H](O[C@H](C1=O)CC2=CC=CC=C2)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl,-0.003630035,6.179228837,-1.250164562,3.177,0.10519878,1.322317143,5.1935,-4.051713153,0.172480764,1.010797587,3.481462171,1.002123368,12.10135369,703.3413702,1.316434626,1.375,3.4787,0.26779594,0.0,1.669675247,0.0,0.276727622,8.984117249,-0.08910784,-0.472067256,-0.483715671,488.652053,-262.2747063,-6.383336788,-0.022357084,0.145651522,0.234089484,-966.7943149,13.22686872,1.13793,0.454786959,-0.030929108,0.83030042,11.97411801,34.9701571,0.968979592,645.7804058,0.003,-1.017158688,-338.0342116,0.015821024,0.675347222,332.294544,-0.177738266,0.555533287,5.744727495,5.53623522635629,Train
C1CC1CN2[C@@H]([C@H](O[C@H](C2=O)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,-0.083836865,3.478723516,-2.831894842,1.783,0.171471939,1.19459112,4.2057,-4.642132114,0.272774566,1.048097177,3.515876182,1.024793718,4.48550041,-58.39038357,1.027778039,1.381666667,2.1179,0.397369323,0.0,1.568508634,0.0,-0.685147514,-29.64368046,-1.119738912,-1.00827354,-0.432888567,482.359403,-757.2613849,-4.074484725,-0.472812503,0.125823579,-15.95006253,-248.6810644,13.27249064,1.05172,0.4600418,-0.029380583,0.841342205,12.52171279,34.97015714,1.089024943,-291.3871595,0.591,1.585704301,-411.1765069,-0.129100737,0.76307398,979.2960195,-0.069414704,0.763841618,5.552841969,5.557805046238801,Train
C1CCC(C1)NC(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)N,-0.267048194,9.424420462,-3.996201368,3.646,0.286738345,1.046438151,7.20938,-9.45046586,0.373707411,1.277347215,3.555962231,1.148098684,1.59617956,-132.4095536,0.952215501,1.32,1.2634,0.566352432,0.0,1.724171079,0.0,-0.429733816,-2.441186126,-1.29612377,-1.643524161,0.014389676,340.6903947,-1269.243707,12.58976395,4.523790978,0.18271458,-7.223283815,189.9025654,13.25892134,1.08929,0.436093899,-0.073259425,1.490239339,13.71547909,34.96985556,0.719909297,-72.8508517,0.618,-1.080652531,-812.2438918,0.015006409,0.722257653,376.5849692,-0.020720711,0.789068844,5.168130226,5.371324934936968,Train
C1CC(CCC1NC(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)N)O,-0.134590834,9.033381296,-2.979443074,2.974,0.297902894,1.008409684,6.57028,-11.42460553,0.416557486,1.255327096,3.562135989,1.134468237,0.56655729,757.3252434,0.962969571,1.3825,0.7527,0.641158308,0.0,1.562712424,0.0,-1.007304809,-6.151973432,-1.574495844,-1.705501756,-0.015026778,301.370394,-1080.755095,14.94394217,3.634086033,0.18271458,-8.29123409,165.478649,13.3901926,1.05833,0.439792246,-0.082191407,1.158030439,13.72865347,34.96985576,0.870204082,-119.6637889,0.963,-0.591885305,-759.5022153,-0.160772307,0.796945862,694.5638504,0.004157485,0.760422671,5.246416941,5.404380005731648,Train
CN1CCN(CC1)C(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)N,-0.21169709,9.581421484,-9.286345735,2.172,0.264569561,0.834371512,5.92458,-6.501721292,0.410602711,1.383706687,3.481019844,1.088455666,6.90480729,1236.414597,0.963956327,1.549444444,2.6277,0.636908316,0.0,1.535417302,0.0,-0.624669343,-15.62504511,-1.129273873,-1.663008186,-0.044308209,684.2758242,-1838.234225,-3.720475201,5.712450961,0.204189481,33.23725652,-289.511078,13.58318438,1.10345,0.437751118,-0.047806774,1.353777798,13.77860938,34.96985566,0.829387755,88.24641371,0.25,-0.378674918,-683.6461231,-0.039282589,0.730052438,433.2694386,0.097972569,0.698495735,6.229147988,6.013951625417139,Train
CC1CN(CCN1)C(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)N,-0.136027819,9.523045768,-5.670184414,2.393,0.260213108,0.966139268,5.97088,-11.03742875,0.40406803,1.262128908,3.492615912,1.124698379,4.33097721,274.154457,1.055124287,1.438333333,2.0811,0.545453693,0.0,1.548831301,0.0,-0.67087782,-18.59415656,-1.550295144,-1.671852482,-0.049846435,478.8155991,-1340.613505,3.934137353,5.517332181,0.204189481,12.66613853,102.0469647,13.61281023,1.09483,0.437164698,-0.077728371,1.206638889,13.78843385,34.96985566,0.817913832,-550.3027864,0.261,-0.22908624,-652.155572,-0.112408808,0.73182398,378.8433379,0.16700659,0.821198112,5.142064735,5.27254705168401,Train
CC(=O)NC1=C(C(=C(S1)C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)Cl)C(=O)N4CCCCC4,-0.213414789,9.219921595,-7.673263403,3.464,0.287705606,0.972389144,7.57349,-31.48081339,0.385386475,1.30330171,3.515852131,1.111397134,3.0625,220.0113511,0.944360283,1.709444444,1.75,0.517809853,0.0,1.636196617,0.0,-1.117030465,-46.76447613,-0.311300541,-1.843645046,-0.082301084,407.6319182,-1610.586956,-2.808843983,6.015968766,0.198268584,5.802867574,540.7560582,13.80522142,1.10484,0.445797028,-0.174893408,1.404246405,14.02730942,34.96985584,0.995918367,-2064.147548,-0.088,-0.842922619,-1225.397054,0.143445074,0.862882653,409.2294203,0.172253944,0.899813948,5.221125528,5.43609332757797,Train
C1CCC(CC1)NC(=S)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)N,-0.224979942,12.992488,-7.842269404,4.299,0.316631634,0.908177827,8.13478,-5.767580086,0.419904056,1.321515559,3.563861857,1.199758459,3.51375025,381.6221295,0.801014878,1.326944444,1.8745,0.576953956,0.0,1.534950744,0.0,-0.257886,-8.883945391,-0.475923,-1.425892703,0.086493152,375.9038992,-1367.158873,12.80951748,5.236199437,0.208230098,-15.79496984,492.3388406,6.816382464,1.06034,0.39784287,-0.042099125,1.63760963,14.20374768,34.96985621,0.790204082,-163.4274336,0.337,-0.281266,-1160.491672,-0.008424587,0.748334751,1318.988894,0.070194217,0.887226038,5.130181792,5.310677018682422,Train
CN1[C@@H]([C@@H](O[C@H](C1=O)CC2=CC=C(C=C2)F)C3=CC=C(C=C3)Br)C4=CC=C(C=C4)Br,-0.064407732,5.59223877,-1.627057612,2.59,0.100901543,1.275430795,5.5508,36.41037503,0.226056038,0.877071302,3.488735952,0.858038891,12.64869225,853.9797535,1.179531075,1.430555556,3.5565,0.341660329,0.0,1.658560208,0.0,-0.163664262,20.7714686,-0.84184512,-0.591006456,-0.476681666,308.1268479,-341.6422447,-6.430468227,2.410955231,0.145651522,-1.884242878,-1103.976616,13.28978774,1.10833,0.59288204,0.277941794,0.839084898,12.08223199,78.91943404,1.048979592,858.8347214,0.003,-1.026283552,-241.6795907,-0.084547319,0.755208333,421.5144208,-0.17367951,0.430239401,5.744727495,5.66340750416921,Train
CN1[C@@H]([C@@H](O[C@H](C1=O)CC2=CC=C(C=C2)OC)C3=CC=C(C=C3)Br)C4=CC=C(C=C4)Br,-0.028064302,7.040664435,-0.584937512,2.714,0.100901543,1.211495024,5.4203,11.87309433,0.226897255,1.001536572,3.490135188,1.026239667,9.91053361,838.844576,1.288218636,1.493055556,3.1481,0.380613283,0.0,1.662790735,0.0,0.084145333,15.95592794,-0.535136889,-0.509586388,-0.496839845,500.6172511,-59.70466306,-9.227983652,3.635811028,0.145651522,14.84295672,-1103.284101,13.33156303,1.09677,0.521701484,0.083028632,0.806168035,12.08688181,78.91943407,1.048979592,1052.463653,0.003,-0.847612889,-509.8360811,-0.093611032,0.755208333,495.8203638,-0.177652878,0.467111384,5.721246399,5.455207444351628,Train
CN1[C@@H]([C@@H](O[C@H](C1=O)CC2=CC(=CC=C2)OC)C3=CC=C(C=C3)Br)C4=CC=C(C=C4)Br,0.203267047,6.975784024,-3.018362647,2.925,0.100901543,1.185846831,5.4203,-5.988588338,0.226897255,1.054254662,3.489159791,0.969696261,9.91053361,707.0858529,1.272220325,1.493055556,3.1481,0.352846463,0.0,1.663217746,0.0,0.084145333,14.80388375,0.521900444,-0.524668588,-0.500119166,2595.385018,-521.3978687,-9.227983652,3.635811028,0.145651522,14.84295672,-1103.284101,13.35636343,1.09677,0.522257224,-0.04187824,0.708751876,12.09117585,78.91943407,1.009795918,910.1288738,0.003,-1.373883556,279.2740828,-0.00993626,0.753472222,407.2478527,-0.177652878,0.819525164,5.677780705,5.652506979923855,Train
C=CC[C@H]1C(=O)N([C@@H]([C@@H](O1)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl)CC4CC4,-0.091107051,5.246920951,-2.192607522,3.227,0.171471939,1.498484132,5.23329,0.481685494,0.272774566,1.016584608,3.52853923,1.019602712,10.797796,-39.80309263,1.37130552,1.298333333,3.286,0.277456045,0.0,1.624133519,0.0,0.490232817,-19.73949114,-0.920434394,-0.433697547,-0.472888567,475.5134401,-842.3745215,-6.481264114,-0.631127762,0.125823579,-17.04257538,-106.8137903,13.34249064,1.03571,0.439437336,0.002919306,0.779366729,12.54679097,34.96985499,0.96739229,-454.1809253,0.003,-0.862123253,-546.9659581,-0.006672792,0.625956633,334.9414329,-0.086971452,0.440182223,5.853871964,5.672260295194017,Train
C1CC1CN2[C@@H]([C@@H](O[C@H](C2=O)CCO)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,-0.082018861,5.025146506,-3.334709815,1.892,0.171471939,1.298111238,4.1134,1.833163631,0.272774566,1.063081243,3.50242944,1.033332078,2.51603044,-151.3610238,1.20806224,1.298333333,1.5862,0.399629206,0.0,1.597348921,0.0,0.143088444,-35.34229889,-0.851945333,-0.565641991,-0.458513567,475.5134401,-921.6852584,-4.141635623,-1.541204247,0.125823579,-14.08572716,84.69903043,13.2791573,1.00893,0.439314759,0.010977028,0.785183915,12.51165011,34.97015704,0.96739229,-718.3297283,0.348,0.10826,-515.1813191,-0.080713853,0.625956633,334.9414329,-0.052486362,0.65510731,6.055517328,5.612662650234569,Train
C1CC1CN2[C@@H]([C@@H](O[C@H](C2=O)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,-0.083836865,3.478723516,-2.831894842,1.783,0.171471939,1.19459112,4.2057,-4.642132114,0.272774566,1.048097177,3.515876182,1.024793718,4.48550041,-58.39038357,1.027778039,1.381666667,2.1179,0.397369323,0.0,1.568508634,0.0,-0.685147514,-29.64368046,-1.119738912,-1.00827354,-0.432888567,482.359403,-757.2613849,-4.074484725,-0.472812503,0.125823579,-15.95006253,-248.6810644,13.27249064,1.05172,0.4600418,-0.029380583,0.841342205,12.52171279,34.97015714,1.089024943,-291.3871595,0.591,1.585704301,-411.1765069,-0.129100737,0.76307398,979.2960195,-0.069414704,0.763841618,5.769551079,5.557805046238801,Train
C1CC1CN2[C@H]([C@H](O[C@@H](C2=O)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,-0.083836865,3.478723516,-2.831894842,1.783,0.171471939,1.19459112,4.2057,-4.642132114,0.272774566,1.048097177,3.515876182,1.024793718,4.48550041,-58.39038357,1.027778039,1.381666667,2.1179,0.397369323,0.0,1.568508634,0.0,-0.685147514,-29.64368046,-1.119738912,-1.00827354,-0.432888567,482.359403,-757.2613849,-4.074484725,-0.472812503,0.125823579,-15.95006253,-248.6810644,13.27249064,1.05172,0.4600418,-0.029380583,0.841342205,12.52171279,34.97015714,1.089024943,-291.3871595,0.591,1.585704301,-411.1765069,-0.129100737,0.76307398,979.2960195,-0.069414704,0.763841618,5.935542011,5.557805046238801,Train
C1CC1CN2[C@@H]([C@H](O[C@@H](C2=O)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,-0.083836865,3.478723516,-2.831894842,1.783,0.171471939,1.19459112,4.2057,-4.642132114,0.272774566,1.048097177,3.515876182,1.024793718,4.48550041,-58.39038357,1.027778039,1.381666667,2.1179,0.397369323,0.0,1.568508634,0.0,-0.685147514,-29.64368046,-1.119738912,-1.00827354,-0.432888567,482.359403,-757.2613849,-4.074484725,-0.472812503,0.125823579,-15.95006253,-248.6810644,13.27249064,1.05172,0.4600418,-0.029380583,0.841342205,12.52171279,34.97015714,1.089024943,-291.3871595,0.591,1.585704301,-411.1765069,-0.129100737,0.76307398,979.2960195,-0.069414704,0.763841618,5.301029996,5.557805046238801,Train
