Smiles,GGI8,SpMax4_Bhv,SpMax3_Bhm,SHssNH,nHssNH,nHBint6,C3SP3,minaaN,BCUTw-1h,ZMIC2,SpMax1_Bhm,SpMax2_Bhm,piPC3,GGI6,VCH-7,ATSC4i,AATS0m,GGI7,SdssC,AATS8v,SpMin8_Bhv,SpMax8_Bhv,ATS7s,VCH-6,GGI4,nF9Ring,MAXDP,GATS7e,GATS6m,GATS2v,minaaCH,maxHBa,nBase,R_TpiPCTPC,hmax,VC-5,ATSC6m,minHBint6,maxHBint4,MDEC-33,SaasC,VC-3,MDEC-13,BCUTp-1h,VPC-5,ATS0m,AATS7p,MDEO-11,ATSC1m,minwHBa,pIC50
CC(C)(C)CN1[C@H]2COc3c4ccc(C(=O)O)cc4nn3[C@H]2[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,1.231898778,3.61645611,3.98281567,0.307388367,1.0,3.0,2.0,4.911706244,34.96985631,40.46757185,4.128180363,4.03437771,5.427699538,2.556689342,0.713961953,28.16783793,133.0814783,1.678961168,-1.204889877,190.1763653,1.298955924,2.888141956,968.3539095,0.3727054,4.334444444,4.0,8.374100949,1.100767081,0.75099451,0.775696002,1.540458229,16.37410095,1.0,4.92007299,0.964077105,0.484173846,396.1205772,1.026233272,0.192785373,25.91964532,4.36670591,3.231593187,6.812917014,15.29421735,7.585963937,9182.622003,1.307820603,0.481411137,68.48881934,-1.041123288,8.045757491
Cc1c(C(=O)O)ccc2c1nc1n2CC[C@H]2[C@@H]1[C@H](c1cccc(Cl)c1F)[C@]1(C(=O)Nc3cc(Cl)ccc31)N2CC1CC1,1.049453578,3.704908141,3.983132828,0.290341882,1.0,3.0,4.0,5.180838897,34.9698563,37.20515891,4.137629881,4.045811763,5.467532576,2.111746032,0.971374503,2.975346283,131.4625815,1.426445578,-1.044872852,181.3437434,1.340980189,2.981002665,822.8024691,0.491391143,4.090555556,4.0,8.408892235,0.940781472,0.733536733,0.872875168,1.659366949,16.40889224,1.0,4.929813129,0.911924328,0.565995669,1002.882889,0.640009966,0.192180595,32.7977094,5.839674866,2.01619767,3.40477747,15.22043782,7.934985859,9070.918123,1.377758021,0.481411137,65.5634408,-0.975532704,8.397940009
CCOC1=CC=CC(=C1)CN2[C@H]3CC4=C5C=C(C(=CC5=NN4[C@H]3[C@@H]([C@@]26C7=C(C=C(C=C7)Cl)NC6=O)C8=C(C(=CC=C8)Cl)F)C(=O)N(C)C)C,1.277769904,3.766317257,3.95453635,0.297156969,1.0,1.0,2.0,0.0,34.96985692,41.21721209,4.09134496,3.96766016,5.476463552,2.493968254,0.911891768,-36.47408835,122.1664018,1.789328231,9.758701327,205.620688,1.573106172,3.148899434,918.3400206,0.487136935,4.573333333,2.0,8.665659804,0.984770925,0.781933162,0.756358996,0.0,16.6656598,1.0,3.653330666,0.971528486,0.587718618,532.1402424,4.952316946,0.187089406,33.92001469,0.0,2.247018738,9.391796017,15.27191895,8.222731076,10139.81135,1.41173566,0.090909091,151.3271807,-0.22565359,7.886056648
C1CC1CN2[C@H]3CN(C(=O)[C@H]3[C@@H]([C@@]24C5=C(C=C(C=C5)Cl)NC4=O)C6=C(C(=CC=C6)Cl)F)C7=CC(=C(C=C7)C(=O)N)C(F)(F)F,0.939074704,3.701890068,3.917557189,0.330378601,1.0,4.0,4.0,0.0,34.96985659,44.11811059,4.080877843,3.960871865,5.288267031,2.195283447,0.928527445,-56.7050181,147.1532909,1.518388605,-1.156480856,192.4176731,1.354071301,3.014644906,1023.990741,0.500169233,4.692777778,1.0,8.171142593,0.91151062,0.812380897,0.903264901,0.0,16.17114259,1.0,2.903736024,1.48479827,0.543198898,289.7274858,0.424974672,0.18215824,27.74965486,0.0,2.05984257,0.0,14.91641796,7.399068047,10006.42378,1.356730611,0.360562393,11.05903614,-1.227375531,7.173925197
CCOC1=CC=CC(=C1)CN2[C@H]3CC4=C5C=C(C(=CC5=NN4[C@H]3[C@@H]([C@@]26C7=C(C=C(C=C7)Cl)NC6=O)C8=C(C(=CC=C8)Cl)F)C(=O)NCCOC)C,1.329428068,3.766259002,3.954123408,0.681604691,2.0,2.0,2.0,0.0,34.96985711,39.46760595,4.091281923,3.967220874,5.476463552,2.515192744,0.911891768,-53.18646956,121.1732827,1.791914683,9.434355066,200.3691455,1.575423475,3.149274153,962.5900206,0.487136935,4.493333333,2.0,8.706243968,1.016949002,0.762536539,0.811616202,0.0,16.70624397,1.0,3.637122417,0.978472931,0.543630306,952.3268896,0.78857873,0.185517321,33.92001469,0.0,2.02879943,6.32961852,15.27122786,8.046815797,10542.0756,1.446324547,0.090909091,146.9024477,-0.233847814,8.22184875
CCCN1[C@H]2Cc3c4ccc(C(=O)O)cc4nn3[C@H]2[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,0.799760645,3.604202202,3.982866507,0.317592449,1.0,2.0,2.0,4.940354203,34.96985603,36.90164057,4.146158156,4.033264512,5.414432345,1.977777778,0.872159128,-27.15499474,139.2590565,1.327380952,-1.104669758,189.7878042,1.296254092,2.859815076,690.6039095,0.462582085,3.84,2.0,8.151734051,0.971317117,0.760733477,0.848589016,1.60348292,16.15173405,1.0,5.229904084,0.924077105,0.502446764,819.6703137,1.14812729,0.209202972,26.09131732,5.182805383,1.704346411,2.314947218,14.89714274,7.254824295,8634.061504,1.419442734,0.481411137,40.22325704,-1.000347615,8.698970004
COc1cc2c(cc1C(N)=O)nc1n2CC[C@H]2[C@@H]1[C@H](c1cccc(Cl)c1F)[C@]1(C(=O)Nc3cc(Cl)ccc31)N2CC(C)C,1.165154951,3.624572196,3.983065623,0.292529669,1.0,3.0,4.0,5.141085024,34.96985639,36.80309808,4.134846957,4.043819273,5.462241558,2.365714286,0.783952043,25.63869951,126.9885255,1.544465703,-0.688215517,175.5003464,1.403435683,2.976846683,899.9135802,0.394976725,4.495555556,4.0,8.428510301,1.021493346,0.778106926,0.793559561,1.687716459,16.4285103,1.0,5.113651598,0.921376488,0.525037871,318.742071,0.634650006,3.174600357,32.08746336,5.476332939,2.176177422,8.095546844,15.26017215,7.842206846,9270.162364,1.330510739,0.090909091,83.37944615,-0.589560482,8.698970004
CN(C)C(=O)C1=CC=C(C=C1)N2C[C@H]3[C@@H](C2=O)[C@@H]([C@]4(N3CC5CC5)C6=C(C=C(C=C6)Cl)NC4=O)C7=C(C(=CC=C7)Cl)F,0.832246788,3.700332075,3.882460839,0.308575458,1.0,3.0,4.0,0.0,34.9698563,42.30410922,4.080386158,3.960733709,5.241747015,2.045124717,0.920024385,10.40723857,127.7880317,1.317814626,4.590158741,192.4744024,1.389570674,2.908583135,764.1296296,0.50389075,3.963888889,1.0,8.185082945,1.066785068,0.772219145,0.832527881,0.0,16.18508295,1.0,2.909485252,0.92598297,0.535283802,920.4935231,0.548125444,0.197769148,24.95502125,0.0,2.075022796,3.428649141,14.91011602,7.230530142,9072.950251,1.344939073,0.360562393,104.8042029,-0.280275767,8.0
CC1=C(C=CN2C1=NC3=C2C[C@H]4[C@@H]3[C@@H]([C@]5(N4CC6CC6)C7=C(C=C(C=C7)Cl)NC5=O)C8=C(C(=NC=C8)Cl)F)C(=O)O,0.978387188,3.694110416,3.943253017,0.307162673,1.0,1.0,4.0,0.0,34.96985622,31.38129667,4.094933939,3.964161677,5.323009979,2.043854875,1.06321588,9.548920878,138.085196,1.387329932,5.878282042,193.1983824,1.296019515,2.940338366,750.0761317,0.559579181,3.986111111,2.0,8.246424123,0.887800574,0.758919991,0.857422977,0.0,16.24642412,1.0,3.454121306,0.926299328,0.558344777,704.8675382,4.990295061,0.201427647,33.28424564,0.0,1.980220387,3.347644984,15.02696894,7.792595496,8975.537738,1.383686406,0.481411137,50.67936925,-0.989155389,8.22184875
C1CC(C1)CN2[C@H]3CCN(C(=O)[C@H]3[C@@H]([C@@]24C5=C(C=C(C=C5)Cl)NC4=O)C6=C(C(=CC=C6)Cl)F)C7=CC=C(C=C7)C(=O)O,0.847828483,3.68486711,3.867582865,0.298619497,1.0,4.0,4.0,0.0,34.96985631,41.58099758,4.0751268,3.96064993,5.236441963,2.11968254,0.740740857,6.059956393,130.4529448,1.383786848,3.019110695,174.9531312,1.290607399,2.974251022,876.5185185,0.405491952,3.989444444,2.0,8.266752316,0.967184902,0.747734831,0.945785529,0.0,16.26675232,1.0,2.786885246,0.93098297,0.489640256,913.0084891,0.510098912,0.187232856,24.73492332,0.0,1.851415998,0.0,15.17851209,7.152960887,9131.706139,1.362970687,0.866025404,53.19616342,-1.028321954,7.568636236
O=C(O)c1ccc(N2C[C@H]3[C@@H](C2=O)[C@H](c2cccc(Cl)c2F)[C@]2(C(=O)Nc4cc(Cl)ccc42)N3CC2CCC2)cc1,0.822908793,3.689481805,3.895494773,0.308823579,1.0,4.0,4.0,0.0,34.96985622,41.99416395,4.093607711,3.984082065,5.28447196,2.046938776,0.823522041,-8.681575069,134.1105954,1.342970522,-1.355411632,184.2376084,1.257427423,2.867915946,799.5462963,0.470092298,3.925,1.0,8.165189816,0.972082354,0.768619148,0.930965483,1.502703092,16.16518982,1.0,3.262446429,0.93098297,0.489640256,633.1065936,0.525768779,0.194107342,24.95502125,4.333663431,1.851415998,0.0,14.99713713,7.050585288,8985.40989,1.387161317,0.866025404,43.35663032,-1.029407363,8.15490196
NC(=O)c1ccc(N2C[C@H]3[C@@H](C2=O)[C@H](c2ccnc(Cl)c2F)[C@]2(C(=O)Nc4cc(Cl)ccc42)N3CC2CC2)cc1,0.782864072,3.699356764,3.895367378,0.321489999,1.0,4.0,4.0,4.223540028,34.96985613,36.625,4.092665808,3.978137535,5.263984687,1.965124717,0.908695944,-16.22193235,137.9886503,1.286564626,-0.86399795,191.1021989,1.325292594,2.811914034,761.2962963,0.498468388,3.803888889,1.0,8.049524136,1.050087065,0.770081415,0.911893891,1.605635901,16.04952414,1.0,3.325970623,0.94598297,0.487095988,815.396242,0.55292034,0.202333388,24.95502125,4.182155381,1.827807737,0.0,14.88681579,6.86823526,8831.273617,1.370216769,0.360562393,38.87516554,-0.536310716,8.096910013
CNC(=O)C1=CC=C(C=C1)N2CC[C@H]3[C@@H](C2=O)[C@@H]([C@]4(N3CC5CC5)C6=C(C=C(C=C6)Cl)NC4=O)C7=C(C(=CC=C7)Cl)F,0.804736709,3.701134122,3.870356828,0.756076359,2.0,4.0,4.0,0.0,34.9698563,40.63147434,4.075746709,3.960668628,5.231108617,2.107346939,0.837243201,11.17965013,127.7880317,1.328266723,4.488494163,180.6811444,1.293989203,2.974417751,830.4351852,0.439290404,3.868333333,2.0,8.25307462,1.067875223,0.750434607,0.90650953,0.0,16.25307462,1.0,2.835427887,0.92598297,0.491436086,1118.474081,0.533669614,0.192493412,24.73492332,0.0,1.856803488,1.693265566,15.09026277,7.133124708,9072.950251,1.338439548,0.360562393,82.84221485,-0.278374242,7.568636236
O=C(O)c1ccc2c(c1)nc1n2CC[C@H]2[C@@H]1[C@H](c1cccc(Cl)c1F)[C@]1(C(=O)Nc3nc(Cl)ccc31)N2CC1CC1,0.93255543,3.695668231,3.97984582,0.350897438,1.0,3.0,4.0,4.79500693,34.96985622,34.16245399,4.13048741,4.035398514,5.432083107,2.056190476,0.925323471,25.71594052,138.085196,1.323129252,-1.131614107,188.1781844,1.285229005,2.965474641,808.2191358,0.487058695,3.774444444,4.0,8.329152009,0.983738083,0.737919451,0.908613897,1.614065449,16.32915201,1.0,4.870960795,0.931924328,0.501535793,975.8555706,0.760701392,0.193820716,29.06089175,4.441603944,1.852145933,0.0,15.11741423,7.297824133,8975.537738,1.380843969,0.481411137,50.67936925,-0.998680852,8.0
C[C@@H]1[C@H]2[C@H]([C@@H]([C@]3(N2CC4CC4)C5=C(C=C(C=C5)Cl)NC3=O)C6=C(C(=CC=C6)Cl)F)N7C(=C8C=CC(=CC8=N7)C(=O)O)O1,1.04744583,3.698974865,3.939957263,0.307388367,1.0,3.0,3.0,0.0,34.96985631,38.00221173,4.082696678,3.962544292,5.313205979,2.350975057,0.891724807,-15.65017596,137.0237295,1.4299178,4.551104251,181.3729652,1.320842967,2.989270538,921.8796296,0.461521378,4.170555556,4.0,8.408221831,0.990306302,0.728622963,0.887078167,0.0,16.40822183,1.0,3.334016393,0.964077105,0.507477165,902.3309258,1.03502242,0.1961755,32.70204411,0.0,1.991796966,3.828097376,15.24210155,7.405955815,9180.589875,1.38750729,0.481411137,63.45106031,-1.034063794,7.292429824
C1CN(C(=O)[C@@H]2[C@H]1N([C@@]3([C@H]2C4=C(C(=CC=C4)Cl)F)C5=C(C=C(C=C5)Cl)NC3=O)CC6CC6)C7=CC=CC(=C7)C(=O)O,0.830703578,3.700722356,3.87030039,0.307386098,1.0,3.0,4.0,0.0,34.96985622,41.06310357,4.075783526,3.960672753,5.214935758,2.048571429,0.837243201,5.572350765,134.1105954,1.253613946,2.697425351,177.4163499,1.292109165,2.973524481,936.8240741,0.439290404,3.868333333,2.0,8.213772799,1.038797058,0.759436481,0.938126756,0.0,16.2137728,1.0,2.818564133,0.937080578,0.489640256,710.360561,0.506346345,0.191434744,25.62213728,0.0,1.851415998,0.0,15.09428459,7.043086768,8985.40989,1.33515645,0.932089182,43.35663032,-1.062628556,5.6712128
CC(C)OCCN1[C@H]2CCn3c(nc4cc(C(=O)O)ccc43)[C@H]2[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,1.116504472,3.61158726,3.982927451,0.305795948,1.0,4.0,3.0,5.063789131,34.9698564,37.32719411,4.130692623,4.038666018,5.432083107,2.172970522,0.785005829,-17.1694482,129.5683091,1.670351474,-1.150488141,187.6419629,1.351564782,3.023900419,822.8302469,0.398199653,3.944444444,4.0,8.403074791,0.989910162,0.722534182,0.843732618,1.604631718,16.40307479,1.0,4.909398321,0.939702105,0.506231696,1709.658209,0.657236675,0.193864882,27.91720189,4.795055696,1.942588358,4.257956285,15.15463093,7.476590951,9328.918252,1.458828156,0.481411137,75.09274078,-1.009589088,8.0
COc1cc2c(cc1C(=O)N(C)C)nc1n2CC[C@H]2[C@@H]1[C@H](c1cccc(Cl)c1F)[C@]1(C(=O)Nc3cc(Cl)ccc31)N2CC1CC1,1.071404951,3.704841754,3.983133131,0.286612509,1.0,2.0,4.0,5.253081906,34.96985657,38.22276354,4.135929279,4.044947271,5.495630158,2.226893424,0.949997048,28.73693837,124.1652303,1.488981009,-0.215668073,174.5848247,1.404793175,3.032758626,892.9135802,0.493324899,4.405555556,4.0,8.525750786,1.042624243,0.793716393,0.780810135,1.822716459,16.52575079,1.0,5.019161212,0.921376488,0.566847229,271.3829846,0.637989378,0.190370046,32.08746336,5.996887339,2.182378056,6.886937684,15.21670975,7.968168135,9560.722734,1.361247973,0.090909091,146.9279302,-0.186785958,8.301029996
CC(C)CN1[C@H]2CCn3c(nc4cc(C(=O)O)ccc43)[C@H]2[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,1.044438146,3.617802007,3.982937579,0.295341882,1.0,3.0,4.0,5.06567686,34.96985621,37.33247865,4.130877522,4.038736145,5.423296669,2.275011338,0.781057464,31.24465684,131.2743236,1.491496599,-1.096891885,176.8420001,1.28842963,2.965293611,855.8858025,0.398199653,4.024444444,4.0,8.33243133,0.968349205,0.739677055,0.840756711,1.614065449,16.33243133,1.0,4.996480768,0.911924328,0.506231696,806.2257824,0.640263954,0.192996553,29.06089175,5.007615534,2.115134388,5.504237962,15.25293432,7.573949081,8926.654002,1.346922777,0.481411137,57.80916593,-0.998680852,8.522878745
O=C(O)c1ccc2c(c1)nc1n2CC[C@H]2[C@@H]1[C@H](c1cccc(Cl)c1F)[C@]1(C(=O)Nc3cc(Cl)ccc31)N2CC1CCC1,0.994551524,3.687155296,3.982963395,0.287529382,1.0,3.0,4.0,5.099820379,34.9698563,38.22640917,4.131221555,4.038891935,5.449427715,2.108526077,0.850600125,12.48955586,131.4625815,1.378649376,-1.057782109,180.1232463,1.300395196,2.966083988,845.2191358,0.462749376,3.895555556,4.0,8.409777009,0.947176641,0.734822631,0.914701198,1.625802134,16.40977701,1.0,4.782795711,0.911924328,0.506231696,867.9661932,0.629594959,0.190399916,29.06089175,5.162960837,1.911010243,0.0,15.29147648,7.573826695,9070.918123,1.395860681,0.481411137,65.5634408,-0.990750214,8.397940009
CC1(CNC(=O)c2ccc3c(c2)nc2n3CC[C@H]3[C@@H]2[C@H](c2cccc(Cl)c2F)[C@]2(C(=O)Nc4cc(Cl)ccc42)N3CC2CC2)COC1,1.024258314,3.704825333,3.983006956,0.594673192,2.0,3.0,4.0,5.280862793,34.96985674,38.39610388,4.13188432,4.039725041,5.495630158,2.198231293,1.001229056,66.94691625,121.6207791,1.469848356,-0.169135041,179.6467903,1.428502418,3.141108859,879.5524691,0.604801003,4.085555556,4.0,8.544005448,1.00557575,0.781584213,0.884380272,1.876709232,16.54400545,1.0,4.828633935,0.911668648,0.508027526,639.040085,0.639225648,1.67629595,29.06089175,5.72157838,2.843174428,1.565885136,15.2087092,8.262477593,9851.283104,1.401103506,0.090909091,145.410795,-0.173840889,8.301029996
CNC(=O)c1ccc2c(c1)nc1n2C[C@H]2[C@@H]1[C@H](c1cccc(Cl)c1F)[C@]1(C(=O)Nc3cc(Cl)ccc31)N2CC1CC1,0.873834719,3.702763202,3.983027297,0.74762023,2.0,3.0,4.0,5.138932246,34.9698562,37.76537857,4.147689955,4.036194557,5.440793015,2.043854875,1.039015386,2.06980748,132.326358,1.324829932,-0.204829691,194.976023,1.390668507,2.889972384,726.0802469,0.563201825,3.67,2.0,8.303023023,1.075264479,0.749071756,0.85705333,1.834290533,16.30302302,1.0,5.03541631,0.905751488,0.508027526,947.1972698,0.672287248,0.202803402,29.16808943,5.691441417,1.916397733,2.008550574,15.02429015,7.4518825,8865.865986,1.408575345,0.090909091,85.10651937,-0.175031807,8.522878745
CCOc1cccc(CN2[C@H]3CNC(=O)[C@H]3[C@H](c3cccc(Cl)c3F)[C@]23C(=O)Nc2cc(Cl)ccc23)c1,0.689114072,3.634866992,3.852426436,0.663154503,2.0,6.0,3.0,0.0,34.96985585,39.581779,4.090943287,3.983979172,5.177561165,1.713151927,0.702009606,-18.09534231,135.9773344,1.022675737,-0.311503537,176.2760094,1.263130154,2.877666566,719.066358,0.388103696,3.478888889,1.0,7.882002723,1.12882234,0.743186287,0.867415659,1.766476981,15.88200272,1.0,3.666969147,0.92102155,0.431513172,850.9400095,0.999012474,0.212665945,21.81001184,5.357159737,1.556835882,1.525769781,14.95557425,6.380142972,8294.617398,1.362757608,0.166666667,56.0565253,-0.28136793,8.096910013
CS(=O)(=O)C1=CC2=C(C=C1)N3CC[C@H]4[C@@H](C3=N2)[C@@H]([C@]5(N4CC6CC6)C7=C(C=C(C=C7)Cl)NC5=O)C8=C(C(=CC=C8)Cl)F,1.006629504,3.710561121,3.961266742,0.288478743,1.0,2.0,4.0,0.0,34.96985688,39.52101546,4.718409797,4.080558666,5.327876169,2.193378685,0.949796531,8.197648698,144.2680812,1.407312925,6.847129854,187.3701432,1.295987413,2.984713791,801.4305556,0.496547827,3.894444444,4.0,8.390595037,0.996556473,0.670745842,0.894239789,0.0,16.39059504,1.0,3.378352941,1.183433669,0.591298203,1117.5259,0.634764289,0.191251514,27.07025513,0.0,2.286873118,1.970157959,15.22228579,7.808391271,9954.497602,1.423531525,0.481411137,416.9631964,-0.195834609,7.920818754
C1CCC(C1)N2[C@H]3COC4=C5C=CC(=CC5=NN4[C@H]3[C@@H]([C@@]26C7=C(C=C(C=C7)Cl)NC6=O)C8=C(C(=CC=C8)Cl)F)C(=O)O,0.913147203,3.653622273,3.937563041,0.30370356,1.0,3.0,2.0,0.0,34.96985632,40.20473138,4.082191707,3.962337682,5.323009979,2.034965986,0.786791838,-8.81822231,137.0237295,1.5080428,4.638443998,193.4011452,1.32484763,2.902369557,874.1553498,0.431671291,4.094444444,4.0,8.413430164,0.970836143,0.762298038,0.899063523,0.0,16.41343016,1.0,3.287714544,0.964077105,0.500743524,682.6051747,1.04374484,0.19477352,29.24512135,0.0,1.783280967,0.0,15.3992884,7.582225494,9180.589875,1.391015263,0.481411137,63.45106031,-1.030886068,7.494850022
CS(=O)(=O)CCCN1[C@H]2CCN3C4=C(C=C(C=C4)C(=O)O)N=C3[C@H]2[C@@H]([C@@]15C6=C(C=C(C=C6)Cl)NC5=O)C7=C(C(=CC=C7)Cl)F,1.292123331,3.76903163,3.962869822,0.304292106,1.0,3.0,3.0,0.0,34.96985709,38.82587155,4.700341779,4.081174863,5.313205979,2.347573696,0.785005829,-5.469022145,147.4145578,1.920351474,4.377646661,191.6836074,1.343917004,3.056598113,897.0432099,0.398199653,4.024444444,4.0,8.40480089,0.935932689,0.713393474,0.904195928,0.0,16.40480089,1.0,3.327944015,1.029741939,0.506231696,1703.575236,0.636875913,0.179021364,26.48515033,0.0,2.234340788,1.744800969,15.36730485,7.641758398,10466.4336,1.480755411,1.237218064,354.2265369,-1.04244934,7.236572006
CCOC1=CC=CC(=C1)CN2[C@H]3CN4C5=C(C=C(C=C5)C(=O)OC)N=C4[C@H]3[C@@H]([C@@]26C7=C(C=C(C=C7)Cl)NC6=O)C8=C(C(=CC=C8)Cl)F,1.200648778,3.765829361,3.946342288,0.305877598,1.0,2.0,3.0,0.0,34.96985675,41.17190798,4.09066969,3.963836018,5.442417711,2.383673469,0.901598773,-20.833688,130.3417728,1.660820578,7.861854799,208.3772655,1.492602391,3.092398566,864.6219136,0.492631428,4.062222222,2.0,8.569276606,0.967164043,0.724995348,0.797164348,0.0,16.56927661,1.0,3.519499479,0.965548548,0.504906069,1414.478354,0.669627511,0.191979505,31.09773935,0.0,1.88880173,3.865674624,15.27471823,7.694001839,9905.974736,1.482622798,0.090909091,118.2747038,-0.429665028,8.301029996
O=C(O)c1ccc(N2C[C@H]3[C@@H](C2=O)[C@H](c2cccc(Br)c2F)[C@]2(C(=O)Nc4cc(Cl)ccc42)N3CC2CC2)cc1,0.782864072,3.705656901,3.916310843,0.316298501,1.0,4.0,4.0,0.0,78.9183377,40.68448735,6.879818201,4.078763891,5.263984687,1.965124717,0.939992708,-5.787275792,218.2353181,1.286564626,-1.349277589,192.3070023,1.285229005,2.867126186,741.4470165,0.50389075,3.803888889,1.0,8.117743829,1.0132197,0.750120438,0.904128043,1.500892053,16.11774383,1.0,3.325970623,0.930118772,0.512282205,1116.625595,0.537411748,0.199943205,24.95502125,4.453771937,1.971225935,0.0,14.97876235,7.171195659,13967.06036,1.423725048,0.866025404,0.326293335,-1.028731638,8.045757491
O=C(O)c1ccc2c(c1)nc1n2CC[C@H]2[C@@H]1[C@H](c1cccc(Cl)c1F)[C@]1(C(=O)Nc3cc(Cl)ccc31)N2CC1CC(F)(F)C1,1.344781431,3.717669817,3.982985432,0.31222074,1.0,3.0,4.0,5.002906799,34.96985655,39.84683737,4.131407191,4.039000142,5.46647661,2.480680272,0.879315125,13.21719928,141.8951398,1.86738237,-1.313743295,188.9626003,1.300029514,2.96632942,958.7191358,0.541614527,4.055555556,4.0,8.412277009,0.899799741,0.712575847,0.904303529,1.552294436,16.41227701,1.0,4.616869933,0.958799328,0.506231696,1152.260753,0.647158083,0.17853965,29.06089175,4.111567942,2.201007734,0.0,15.28578917,7.968338958,9790.764643,1.389411295,0.481411137,34.47892075,-1.053896775,7.853871964
C1CN(C(=O)[C@@H]2[C@H]1N([C@@]3([C@H]2C4=C(C(=CC=C4)Cl)F)C5=C(C=C(C=C5)Cl)NC3=O)CC6CC6)C7=CC=C(C=C7)C(=O)NO,0.804736709,3.701027224,3.870035206,1.0111784,2.0,4.0,4.0,0.0,34.96985632,41.1322728,4.075745747,3.96066826,5.231108617,2.107346939,0.837243201,5.743604978,133.0814783,1.328266723,3.507809328,180.4545969,1.293201286,2.972823774,831.1018519,0.439290404,3.868333333,2.0,8.232666457,0.961775401,0.756164579,0.939790382,0.0,16.23266646,1.0,2.835427887,0.934247432,0.491436086,970.6834538,0.52359128,0.191521442,24.73492332,0.0,1.856803488,0.0,15.08949417,7.07751869,9182.622003,1.349365872,0.783182516,44.17235672,-0.635653775,7.698970004
CS(=O)(=O)CCNC(=O)C1=CC2=C(C=C1)N3CC[C@H]4[C@@H](C3=N2)[C@@H]([C@]5(N4CC6CC6)C7=C(C=C(C=C7)Cl)NC5=O)C8=C(C(=CC=C8)Cl)F,1.079199735,3.768788778,3.963059844,0.658776522,2.0,3.0,4.0,0.0,34.96985734,39.66746991,4.700306667,4.083161572,5.347107531,2.279863946,0.947102468,22.67357904,137.2725865,1.501098356,6.432437261,186.6131818,1.439358815,3.163332059,913.8055556,0.496547827,3.934444444,4.0,8.506072594,0.982186619,0.675256392,0.941937149,0.0,16.50607259,1.0,3.300482426,0.974899429,0.508027526,1381.900138,0.630942643,4.362087804,29.06089175,0.0,2.443852423,1.416743699,15.20904514,7.750883109,10844.53434,1.399810631,0.799834194,436.766051,-0.339653074,8.397940009
COC1=CC2=NN3[C@@H]4[C@H](COC3=C2C=C1C(=O)O)N([C@@]5([C@H]4C6=C(C(=CC=C6)Cl)F)C7=C(C=C(C=C7)Cl)NC5=O)CC8CC8,1.042430398,3.698084478,3.947460594,0.318252458,1.0,4.0,3.0,0.0,34.96985642,37.2362846,4.081305072,3.963722832,5.33753808,2.146893424,0.885085104,-17.70224766,138.7729099,1.370039683,4.182443435,199.1143074,1.337109883,2.99955025,833.1039095,0.467830647,4.165555556,4.0,8.393260553,1.056043054,0.770743806,0.835300618,0.0,16.39326055,1.0,3.416780666,0.979702105,0.499145833,562.629963,0.96880628,2.915302236,31.63352614,0.0,1.922818176,2.449593131,15.09350203,7.234608891,9436.557876,1.380720738,0.481411137,68.4195315,-1.119849834,7.744727495
CCOc1cccc(CN2[C@H]3Cc4c5cc(C)c(C(=O)NC)cc5nn4[C@H]3[C@H](c3cccc(Cl)c3F)[C@]23C(=O)Nc2cc(Cl)ccc23)c1,1.265424225,3.797004191,3.983093374,0.72819217,2.0,2.0,2.0,5.164467062,34.96985683,39.46567523,4.150818523,4.038626031,5.594246588,2.453968254,0.911891768,-50.90993895,124.9189387,1.717261905,-0.298249304,205.6601708,1.569753072,3.125803357,890.0900206,0.487136935,4.413333333,2.0,8.626684623,0.995211115,0.766132001,0.800862927,1.848278041,16.62668462,1.0,5.225508872,0.971528486,0.543630306,807.9812904,0.880052824,0.189052276,33.92001469,8.174267948,2.02879943,7.117963117,15.2694627,8.047971924,9993.515097,1.448938045,0.090909091,119.3637048,-0.227471007,8.301029996
CCOC(=O)CNC1=CC=C(C=C1)N2CC[C@H]3[C@@H](C2=O)[C@@H]([C@]4(N3CC5CC5)C6=C(C=C(C=C6)Cl)NC4=O)C7=C(C(=CC=C7)Cl)F,0.849836231,3.699882478,3.862622144,0.663776854,2.0,3.0,4.0,0.0,34.96985658,42.18668918,4.075699658,3.960656676,5.225746674,2.107346939,0.837243201,5.539757094,123.3527019,1.336947279,4.632130005,176.4491374,1.436637695,3.045825093,879.962963,0.439290404,3.988333333,2.0,8.319584579,1.071348955,0.767663317,0.941461657,0.0,16.31958458,1.0,2.81314471,0.929260505,0.47442574,1103.194823,0.537945973,0.190074279,23.83730449,0.0,1.864698017,1.266943549,15.09015454,7.085851109,9621.51075,1.343912047,0.31795195,109.3392426,-0.335709685,6.716698771
