Smiles,Molecule_ID,pIC50
C[C@H]1CC[C@H](Cn2c(N3CCOC[C@H]3c3ccccc3)nc3nc(-c4n[nH]c(=O)o4)nc(Oc4ccc(Cl)cn4)c32)CC1,71534823,7.696372024
C[C@@H]1CN[C@@H](C)CN1c1nc2nc(-c3noc(=O)[nH]3)nc(N[C@H](C)C3CCC3)c2n1C[C@H]1CC[C@H](C)CC1,134819566,7.695940534
C[C@H]1CC[C@H](Cn2c(C(O)C3CCCCC3)nc3nc(-c4n[nH]c(=O)o4)nc(-c4cccc(Cl)c4)c32)CC1,90319855,7.695294102
Cc1ccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)cc1F,90317577,7.691649051
C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(Cl)c(Cl)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90318738,7.690582774
Cc1cc(Cl)ccc1C1c2c(nn(CC3CCCCC3)c2C(C)C)C(=O)N1c1cccc(Cl)c1F,89601810,7.688246139
C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(C(C)(C)O)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,134819643,7.687822644
Cc1cc(Cl)ccc1C1c2c(nn(C3CCN(C)CC3)c2C(C)C)C(=O)N1c1cccc(Cl)c1F,89601341,7.684029655
C[C@@H](Nc1nc(C(=O)O)nc2nc(N(C)c3ccccc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90318745,7.683400698
C[C@@H](Nc1nc(C(=O)O)nc2nc(N3CCCCC3Cc3ccccc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90325207,7.683400698
COC1(C)CN(c2nc3nc(-c4noc(=O)[nH]4)nc(N[C@H](C)C4CCC4)c3n2C[C@H]2CC[C@H](C)CC2)C1,134819406,7.682563503
C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(CC(C)(C)C)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,134819589,7.680269506
CC(=O)N1CCC(C(C)(O)c2cc(F)c3c(c2)C(=O)N(Cc2ccc(C#N)cn2)[C@@]3(OCC2(CO)CC2)c2ccc(Cl)cc2)CC1,135282777,7.677780705
CO[C@]1(c2ccc(Cl)cc2)c2ccc(C(C)(O)c3cn[nH]c3)cc2C(=O)N1Cc1ccc(Cl)cn1,169490053,7.677780705
CC(C)(O)c1ccc2c(c1)C(=O)N(Cc1ccc(Cl)cn1)[C@@]2(OC1CC(CO)C1)c1ccc(Cl)cc1,135282848,7.677780705
CCC(O)(CN1CCNCC1)c1cc(F)c2c(c1)C(=O)N(Cc1ncc(Cl)cn1)[C@@]2(O[C@H]1CCOC1)c1ccc(Cl)cc1,135282089,7.677780705
N#CC12CC(CN3[C@H]4CCn5c(nc6cc(C(=O)O)ccc65)[C@H]4[C@H](c4cccc(Cl)c4F)[C@]34C(=O)Nc3cc(Cl)ccc34)(C1)C2,129029038,7.677780705
O=C(CO)c1ccc(N2C[C@H]3[C@@H](C2=O)[C@H](c2cccc(Cl)c2F)[C@]2(C(=O)Nc4cc(Cl)ccc42)N3CC2CC2)cc1,118636554,7.677780705
CCOc1cccc(CN2[C@H]3CCN(Cc4ccc(C(=O)O)cc4)C(=O)[C@H]3[C@H](c3cccc(Cl)c3F)[C@]23C(=O)Nc2cc(Cl)ccc23)c1,118636528,7.677780705
O=C(NC1CCS(=O)(=O)CC1)[C@@H]1NC2(CCCCC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,71020663,7.677780705
Cc1cccc(-c2cc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(Cl)c(F)c2)c1,76684127,7.677780705
COCCOc1cc(Cl)cc(-c2nc(-c3noc(=O)[nH]3)nc3nc(N4CCOC5CCCC54)n(C[C@H]4CC[C@H](C)CC4)c23)c1,134819549,7.677780705
C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccccc3OC(F)(F)F)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CC1,90318437,7.677780705
O=C(NCCN1CCOCC1)[C@@H]1NC2(CCCCC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,71023165,7.677780705
CC(C)C1=C(C(=O)N2[C@H](C)CC[C@H]2C(=O)N2CCN(C)C3(CC3)C2)SC2=N[C@@](C)(c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N21,67058380,7.677780705
COCC(C)(F)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,90684204,7.677780705
COCCOc1ncc(Cl)cc1-c1nc(-c2noc(=O)[nH]2)cc2nc(N3CCO[C@H]4CCC[C@@H]43)n(C[C@H]3CC[C@H](C)CC3)c12,90684245,7.677780705
C[C@H]1CC[C@H](Cn2c(N3CCOC4CCOCC43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,90684126,7.677780705
Cn1ncnc1C1CCCN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,90684072,7.677780705
CC(C)(C)C[C@@H]1N[C@@H](C(=O)Nc2ccc(C(=O)O)c(F)c2)[C@H](c2cccc(Cl)c2F)[C@@]1(C#N)c1ccc(Cl)cc1F,53358687,7.677780705
COCCN(C)c1nc2nc(-c3noc(=O)[nH]3)nc(N[C@H](C)C3CCC3)c2n1C[C@H]1CC[C@H](C)CC1,134819420,7.676954265
CC(C)S(=O)(=O)c1nc(N[C@H](C)C2CCC2)c2c(n1)nc(N1CCOC[C@H]1c1ccccc1)n2C[C@H]1CC[C@H](C)CC1,90318791,7.676335464
Cc1cc(Cl)ccc1C1c2c(nn(C(=O)N(C)c3ccccc3)c2C(C)C)C(=O)N1c1cc(Cl)ccc1C,71586458,7.675717545
C[C@@H]1OCCN(c2nc3nc(-c4noc(=O)[nH]4)nc(N[C@H](C)C4CCC4)c3n2C[C@H]2CC[C@H](C)CC2)[C@@H]1c1ccccc1,134819439,7.673869043
C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(C(C)(O)c3cccnc3)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,134819639,7.67325462
CC(C)CN(C)C(C)c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,90317579,7.672845488
C[C@H]1CC[C@H](Cn2c(C(=O)C3CCOCC3)nc3nc(-c4noc(=O)[nH]4)nc(-c4cccc(Cl)c4)c32)CC1,134819675,7.669586227
CC[C@@H]1COCCN1c1nc2nc(-c3n[nH]c(=O)o3)nc(-c3cccc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,90319697,7.668572703
COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(C(C)CN3CCC(N(C)C)CC3)cc1)C(=O)C2,58438033,7.66756154
COc1nn(C)c(=O)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cccc(Cl)c1F)C2=O,71680446,7.66756154
C[C@@H](Nc1nc(C(=O)O)nc2nc(COCc3ccccc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90325505,7.666552726
C[C@H]1CC[C@H](Cn2c(N3CCOCC34CC4)nc3nc(-c4noc(=O)[nH]4)nc(-c4cccc(Cl)c4)c32)CC1,134819505,7.666552726
C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(C3CCCCC3c3ccccc3)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,134819602,7.666552726
C[C@@H](Nc1nc(C(=O)O)nc2nc(N(C)[C@@H](C)c3ccccc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90325475,7.664943481
COC[C@@H](C)n1c(-c2cnc(OC)nc2OC)nc2c1[C@@H](c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,71678438,7.663240166
C[C@@H]1OCCN(c2nc3nc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)[C@@H]1c1ccccc1,134819534,7.660349842
CC(C)c1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)n1,90324963,7.658169943
CC(C)(O)c1cc(F)c2c(c1)C(=O)N(Cc1ccc(C#N)cn1)[C@@]2(OC1CC(O)C1)c1ccc(Cl)cc1,135282399,7.657577319
CO[C@]1(c2ccc(Cl)cc2)c2ccc(C(C)(O)COCCO)cc2C(=O)N1Cc1ccc(Cl)cn1,135282440,7.657577319
CO[C@]1(c2ccc(Cl)cc2)c2ccc(C(C)(O)CN3CCC(O)CC3)cc2C(=O)N1Cc1ccc(Cl)cn1,135282781,7.657577319
CC(C)(O)c1ccc2c(c1)C(=O)N(Cc1ccc(Cl)cc1)[C@@]2(OCC1(CNS(C)(=O)=O)CC1)c1ccc(Cl)cc1,135281434,7.657577319
CO[C@]1(c2ccc(Cl)cc2)c2c(F)cc(C(C)(O)C3CCC3)cc2C(=O)N1[C@@H](CC(=O)O)c1ccc(Cl)cc1,135281441,7.657577319
CC(C)(C)OCCN1[C@H]2CCn3c(nc4cc(C(=O)O)ccc43)[C@H]2[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,129028667,7.657577319
CC(C)(C(=O)O)c1ccc2c(c1)nc1n2CC[C@H]2[C@@H]1[C@H](c1cccc(Cl)c1F)[C@]1(C(=O)Nc3cc(Cl)ccc31)N2CC1CC1,129028620,7.657577319
CCOc1cc(C(C)(C)C)ccc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@@](C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCC(F)(F)F)CC1,17754801,7.657577319
CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(C(C)N3CCC(N(C)C(C)C)CC3)cc1)C2c1ccc(Cl)cc1,58438310,7.657577319
CC(C)(C)C[C@@H]1N[C@@H](C(=O)Nc2ccc3cc(C(=O)O)ccc3c2)[C@H](c2cccc(Cl)c2F)[C@@]1(C#N)c1ccc(Cl)cc1F,59249677,7.657577319
CC(C)(C)C[C@@H]1N[C@@H](C(=O)Nc2ccc(C(=O)O)cc2)[C@H](c2cccc(Cl)c2F)[C@@]1(C#N)c1ccc(Cl)cc1F,45139217,7.657577319
CC(c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1)N(C)C1CCCCC1,90318662,7.655607726
C=CCN(c1nc(C(=O)O)nc2nc(N[C@@H](C)c3cccc(F)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)[C@H](C)C1CCC1,90325107,7.654234307
C[C@H]1CC[C@H](Cn2c(N3CCCC4OCCCC43)nc3nc(-c4noc(=O)[nH]4)nc(-c4cccc(Cl)c4)c32)CC1,134819529,7.653451441
C[C@@H](Nc1nc(C(=O)O)nc2nc(C(=O)N3CCCC(C)(C)C3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90325012,7.651889932
Cc1cccc(-c2nc3nc(C(=O)O)nc(NC4CCCCC4C)c3n2Cc2ccc(Br)cc2)c1,90318030,7.651695137
Cc1c(C(C)C)ccnc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(OC(F)(F)F)c(F)c1,77847374,7.65130581
C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(F)cc3F)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90325546,7.648977147
CC(C)c1c2c(nn1-c1cn[nH]c1)C(=O)N(c1cccc(Cl)c1F)C2c1ccc(Cl)cc1,91801039,7.647817482
COCC1(N(C)c2nc3nc(-c4noc(=O)[nH]4)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)CC1,134819315,7.644931794
CC(O)(c1nc2nc(-c3n[nH]c(=O)o3)nc(-c3cccc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1)C1CCOCC1,90319326,7.644740094
COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)[C@@H](c1ccc(C#N)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,89602019,7.643974143
C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(C(C)(O)c3cn(C)cn3)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,134819650,7.643591673
C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(F)c(Cl)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90317930,7.64320954
C[C@H]1CC[C@H](Cn2c(C3(c4ccccc4)CCC3)nc3nc(-c4n[nH]c(=O)o4)nc(-c4cc(Cl)c[n+]([O-])c4)c32)CC1,90319992,7.643018599
C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(N(C)Cc3ccncn3)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,134819379,7.642827742
Cc1cc(Cl)ccc1C1c2c(nn(CCc3c[nH]c4ccccc34)c2C(C)C)C(=O)N1c1cccc(Cl)c1F,71585683,7.642065153
CCCN(c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1)[C@@H](C)c1ccccc1,90325072,7.641874715
C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C(F)F)cc(C(F)F)n3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,77846871,7.641113796
COC(c1nc2nc(-c3n[nH]c(=O)o3)nc(-c3cccc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1)C1CCCCC1,90319085,7.639028116
CO[C@]1(c2ccc(Cl)cc2)c2ccc(C(C)(O)c3cncnc3)cc2C(=O)N1Cc1ccc(Cl)cn1,135282722,7.638272164
CC(C)(O)c1ccc2c(c1)C(=O)N(Cc1ccc(Cl)cn1)[C@@]2(OCCO)c1ccc(Cl)cc1,135282424,7.638272164
CC[C@@](O)(c1cc(F)c2c(c1)C(=O)N(Cc1ccc(Cl)cc1C(C)(C)C(=O)[O-])[C@@]2(OC)c1ccc(Cl)cc1)C1CCOCC1,145765546,7.638272164
C[C@@H](c1ccc(Cl)cc1)N1C(=O)c2cc(C(C)(C)O)ccc2[C@]1(OCC(C)(O)CO)c1ccc(Cl)cc1,135281509,7.638272164
COC(=O)c1ccc2c3n(nc2c1C)[C@@H]1[C@H](C3)N(CC2CC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,129029064,7.638272164
O=C(CC(c1ccccc1)c1ccccc1)N[C@@H](Cc1ccc(O)cc1)C(=O)O,137647313,7.638272164
CCOc1cc(C(C)(C)C)ccc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@@](C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(C(C)=O)CC1,17754588,7.638272164
C[C@H]1CC[C@H](Cn2c(Nc3ccccn3)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,90684139,7.638272164
CC(C)(C)C[C@@H]1N[C@@H](C(=O)Nc2ccc(C(=O)O)cn2)[C@H](c2cccc(Cl)c2F)[C@@]1(C#N)c1ccc(Cl)cc1F,53358566,7.638272164
CC[C@@H](CN1CCCS1(=O)=O)N1C(=O)[C@@H](Cc2cccc(O)n2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,58573545,7.63638802
CCc1ccc(OCOC)c(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,77847713,7.635449005
Cc1cc(Cl)ccc1C1c2c(nn(CCO)c2C2CC2)C(=O)N1c1cccc(Cl)c1F,89601371,7.634512015
CC(C)c1ccc(OC(F)(F)F)c(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(OC(F)(F)F)c(F)c2)c1,77847208,7.634137785
C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(N(C)C3CCCCC3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,134819313,7.631341288
C[C@@H](Nc1nc(S(C)(=O)=O)nc2nc(N3CCOC[C@H]3c3ccccc3)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,90317840,7.62948691
C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc4nccnc4c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90324914,7.628009089
CCOc1ccc(CC)cc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,77847634,7.626720107
C[C@@H](Nc1nc(C(=O)O)nc2nc(N3C[C@H]4C[C@@H]3CO4)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90325630,7.625434939
CCc1ccc(Cl)c(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,77847201,7.624336386
CC[C@@H](CN(C)S(=O)(=O)C1CC1)N1C(=O)[C@@]2(C[C@H](c3cccc(Cl)c3)C1c1ccc(Cl)cc1)C[C@H]2C(=O)O,121336950,7.623423043
COc1cc(C(=O)OC(C)OC(=O)N2CCN(C(=O)OC(C)(C)C)CC2)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@](C#N)(c2ccc(Cl)cc2F)[C@H]1c1cccc(Cl)c1F,89805595,7.623423043
C[C@@H](Nc1nc(C(=O)O)nc2nc(N3CCC3c3ccccc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90318322,7.622329561
CCN(CCN1CCCC1)c1nc2nc(-c3noc(=O)[nH]3)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,134819322,7.622147581
CC(C)C[C@H](NC(=O)COCCOCCNC(=O)CC[C@@H]1NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@@H](Cc2ccccc2)NC1=O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CO)C(N)=O)[C@@H](C)O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC1=O)[C@@H](C)O,155561757,7.619788758
CCC[C@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@@]1(Oc1ccc(C(F)(F)F)cc1)C(=O)N1CCN(c2ccccc2OCCOC)CC1.Cl,90644646,7.619788758
COCCOc1ccccc1N1CCN(C(=O)[C@]2(Oc3ccc(C(F)(F)F)cc3)CCCN(C(=O)c3cnccc3C(F)(F)F)[C@@H]2CC(O)CO)CC1.Cl,90644647,7.619788758
COCCOc1ccccc1N1CCN(C(=O)[C@]2(Oc3ccc(C(F)(F)F)cc3)CCCN(C(=O)c3cnccc3C(F)(F)F)[C@@H]2CCO)CC1.Cl,90644648,7.619788758
CN(C)c1c(C(=O)O)nc(-c2cncc(Cl)c2)c2c1nc(N1CCO[C@@H]3CCC[C@H]31)n2C[C@H]1CC[C@H](C)CC1,86724600,7.619788758
COc1ncc(Cl)cc1-c1nc(-c2noc(=O)[nH]2)cc2nc(N3CCO[C@H]4CCC[C@@H]43)n(C[C@H]3CC[C@H](C)CC3)c12,90684242,7.619788758
COC(c1nc2nc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1)C1CCOCC1,134819683,7.61852391
COc1ccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)nc1,77847456,7.617982957
Cc1cc(Cl)ccc1C1c2c(nn(Cc3ccccc3)c2C(C)C)C(=O)N1c1cccc(Cl)c1F,71586461,7.616184634
C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(N(C)Cc3cnn(C)c3)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,134819380,7.613679426
Cc1cc(Cl)ccc1C1c2c(nn(-c3cc(=O)n(C)c(=O)n3C)c2C(C)C)C(=O)N1c1cc(Cl)ccc1C,78122009,7.612610174
COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)[C@@H](c1ccc(Cl)cc1)N(c1cc(Cl)c[nH]c1=O)C2=O,91801080,7.612165428
C[C@H]1CC[C@H](Cn2c(C(=O)C3CCOCC3)nc3nc(-c4n[nH]c(=O)o4)nc(-c4cccc(Cl)c4)c32)CC1,90319574,7.608888386
C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(C(O)C3CCOCC3)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,134819634,7.608183076
Cc1cnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(OC(F)(F)F)c(F)c2)cc1C(C)C,90317535,7.607127255
Cc1cnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)cc1C(C)C,77847209,7.605548319
CO[C@]1(c2ccc(Cl)cc2)c2c(F)cc(C(C)(C)O)cc2C(=O)N1Cc1ccc(C#N)cn1,135283060,7.602059991
CN(C)C(=O)c1ccc(N2CC[C@H]3[C@@H](C2=O)[C@H](c2cccc(Cl)c2F)[C@]2(C(=O)Nc4cc(Cl)ccc42)N3CC2CC2)cc1,118636561,7.602059991
COc1cc(C(=O)O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3nc(Cl)ncc32)[C@H]1c1cccc(Cl)c1F,56941076,7.602059991
COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)C(=O)c1c(-c2ccccc2)[nH]c2ccccc12)C(C)C,127050966,7.602059991
Cc1nnc(-c2nc(C3CCCCC3)n(-c3cccc(Cl)c3F)c2-c2ccc(F)c(Cl)c2)o1,67031670,7.602059991
CC[C@H]1CC[C@H](Cn2c(N3CCO[C@@H]4CCC[C@H]43)nc3cc(-c4n[nH]c(=O)o4)nc(-c4cncc(Cl)c4)c32)CC1,90235979,7.602059991
CC(C)(C)C[C@@H]1N[C@@H](C(=O)Nc2ccc(C(=O)O)cc2F)[C@H](c2cccc(Cl)c2F)[C@@]1(C#N)c1ccc(Cl)cc1F,53358688,7.602059991
C[C@H]1CC[C@H](Cn2c(N3CCOCC34CCC4)nc3nc(-c4n[nH]c(=O)o4)nc(-c4cccc(Cl)c4)c32)CC1,90319961,7.601886308
C[C@@H](Nc1nc(C(=O)O)nc2nc(N3CCOC(C(F)(F)F)C3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90324996,7.598082749
CC(=O)c1nc2nc(-c3noc(=O)[nH]3)nc(N[C@H](C)C3CCC3)c2n1C[C@H]1CC[C@H](C)CC1,134819633,7.597394758
C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90325153,7.596536299
CC1CCCN1c1nc2nc(-c3noc(=O)[nH]3)nc(N[C@H](C)C3CCC3)c2n1C[C@H]1CC[C@H](C)CC1,134819352,7.595679533
C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(N3CCCC3(C)C)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,134819309,7.591929714
CN1CCN(CCNC(=O)[C@@H]2N[C@H](CC(C)(C)C)[C@]3(C(=O)Nc4cc(Cl)ccc43)[C@H]2c2cccc(Cl)c2F)CC1,44606480,7.590066877
Cc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CC4)c3n2Cc2ccc(Cl)c(F)c2)c1,90317817,7.588380294
C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(N3CCC(F)(F)CC3)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,134819389,7.587371479
C[C@@H](Nc1nc([S+](C)[O-])nc2nc(N3CCCCC3c3ccccc3)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,90325174,7.58686795
C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(N3CCCCC3c3cccc(F)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,134819338,7.586197483
NC(=O)c1ccc2nn3c(c2c1)OC[C@H]1[C@@H]3[C@H](c2cccc(Cl)c2F)[C@]2(C(=O)Nc3cc(Cl)ccc32)N1CC1CC1,130376483,7.585026652
CO[C@]1(c2ccc(Cl)cc2)c2c(F)cc(C(C)(C)O)cc2C(=O)N1Cc1ccc(Cl)cn1,135282801,7.585026652
CC(O)(CO)c1ccc2c(c1)C(=O)N(Cc1ccc(C#N)cc1)[C@]2(C)OCC1(CO)CC1,145765548,7.585026652
CC(C)(O)c1ccc2c(c1)C(=O)N(Cc1ccc(Cl)cc1)[C@@]2(O[C@H]1CCOC1)c1ccc(Cl)cc1,154732960,7.585026652
NC(=O)c1ccc(N2CC[C@H]3[C@@H](C2=O)[C@H](c2cccc(Cl)c2F)[C@]2(C(=O)Nc4cc(Cl)ccc42)N3CC2CC2)cc1,118636560,7.585026652
CC(C)c1ccnc(-c2cc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,76684312,7.585026652
CC[C@@H](CN(C)S(=O)(=O)C1CC1)N1C(=O)[C@@](C)(CC(=O)NO)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,88546753,7.585026652
C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccccc3F)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90320129,7.585026652
CCOc1cc(C(C)(C)C)ccc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@@](C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCO)CC1,17754846,7.585026652
CO[C@H]1COC[C@@H]1N(C)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1CC1CCC(C)CC1,90684087,7.585026652
CO[C@H]1COC[C@@H]1N(C)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,90684087,7.585026652
CC(C)(O)c1ccnc(-c2nc3nc(-c4noc(=O)[nH]4)nc(-c4cccc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)c1,134819477,7.582196277
CC(C)C1CCCN(c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)C1,90325075,7.582030358
C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(N3CCOC4CC43)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,134819425,7.581201709
C[C@@H](Nc1nc(C(=O)O)nc2nc(N3CCCCC3c3ccccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90318601,7.578725209
CCC1CC=C(Cn2c(-c3cc(C(C)C)ccn3)nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c32)CC1,90325457,7.57856061
